Argentina_Central_Plains_MarChiquita_700BP:I19223.AG.SG__AD_1250__Cov_37.83%,0.056912,-0.318876,0.11389,0.09367,-0.115098,-0.016733,-0.287183,-0.350755,-0.002454,-0.01877,-0.000812,0.008992,0.002379,0.026286,-0.014794,0.002121,-0.000261,-0.00266,0.003268,0.002751,-0.005615,0.011129,-0.006039,-0.003735,0.003233
Argentina_Central_Plains_MarChiquita_700BP:I30888.TW__AD_1250__Cov_80.28%,0.048944,-0.321923,0.114268,0.090763,-0.118176,-0.017012,-0.299874,-0.357677,-0.00634,-0.018588,0,0.008542,-0.001189,0.037296,-0.003393,0.00411,0.009648,0.001647,-0.00088,-0.001376,0.00287,0.001855,-0.001849,-0.003012,0.001676
Argentina_Central_Plains_MarChiquita_700BP:I34691.TW__AD_1250__Cov_33.84%,0.054635,-0.319892,0.112005,0.099484,-0.11079,-0.023985,-0.295878,-0.354447,-0.003886,-0.012028,0.000325,-0.008093,-0.004608,0.011973,-0.007193,0.003447,0.007171,0.000633,0.001257,0.006378,0.000374,0.005812,0.002218,0.003735,-0.000718
Argentina_Central_Plains_MarChiquita_700BP:I40457.TW__AD_1250__Cov_91.86%,0.052359,-0.321923,0.119547,0.095608,-0.116022,-0.018128,-0.300814,-0.353754,-0.00859,-0.013485,-0.00406,-0.002398,0.0055,0.030827,-0.007329,0.004375,0.005476,-0.00076,-0.001634,0.00025,0.004617,0.010016,-0.007272,-0.001205,0.008742
Argentina_Central_Plains_MarChiquita_700BP:I42319.TW__AD_1250__Cov_87.41%,0.052359,-0.30669,0.121433,0.098838,-0.120022,-0.018128,-0.300344,-0.35537,-0.012067,-0.015308,-0.001786,-0.004946,-0.000297,0.021194,-0.004207,0.006762,0.006258,-0.003167,0.001383,-0.004502,0.001497,0.005193,-0.001602,0.003856,0.003353
Argentina_Central_Plains_MarChiquita_700BP_1D_rel_of_I12719:I17025.AG__AD_1250__Cov_41.61%,0.061464,-0.324969,0.109742,0.093993,-0.116022,-0.01255,-0.291648,-0.349139,-0.01493,-0.012392,-0.002923,-0.005245,-0.003717,0.028075,0.000136,0.002652,0.008345,-0.00266,-0.003645,0.0005,0.003993,0.010634,-0.004067,-0.009881,0.005389
Argentina_Central_Plains_MarChiquita_700BP_contam:I40456.TW__AD_1250__Cov_30.13%,0.062603,-0.30669,0.12181,0.0969,-0.109559,-0.016733,-0.302459,-0.353293,-0.003681,-0.017312,-0.006008,-0.003597,-0.003419,0.029726,-0.0095,-0.001326,0.013951,-0.0019,0.003017,0.000625,-0.008984,0.006183,0.006409,-0.00012,0.00491
Argentina_Central_Plains_MesopotamiaSantiagoDelEstero_1000BP:I30889.TW__AD_950__Cov_87.13%,0.053497,-0.319892,0.121433,0.096577,-0.111405,-0.016733,-0.297523,-0.35537,-0.00409,-0.023144,-0.005196,-0.003747,-0.000595,0.02491,-0.002714,0.001458,0.004563,-0.001647,0.002891,0.005753,-0.001747,0.011623,-0.002958,0.003012,-0.005149
Argentina_MitrePeninsula_Haush_400BP.AG:I12359.AG__AD_1360__Cov_29.96%,0.05122,-0.325985,0.12181,0.093347,-0.115098,-0.022032,-0.291648,-0.350062,-0.015135,-0.01057,0.000162,0.002398,0.002825,0.018992,-0.009772,0.005967,0.010561,-0.0019,0.003268,0.007253,-0.002496,-0.002473,-0.003574,-0.000843,0.005029
Argentina_NorthTierradelFuego_Selknam_500BP.AG:I12364.AG__AD_1180__Cov_18.75%,0.068294,-0.31583,0.118416,0.096577,-0.124946,-0.019801,-0.280368,-0.336448,-0.015953,-0.010023,-0.001137,0.010491,-0.003419,0.018166,-0.006243,0.002784,0.010431,0.003294,-0.007542,0.006503,0.004367,-0.000371,0.003697,-0.005784,0.002634
Argentina_NorthTierradelFuego_Selknam_500BP.AG:I12367.AG__AD_1250__Cov_33.86%,0.05805,-0.319892,0.115399,0.094639,-0.12033,-0.0251,-0.281308,-0.34014,-0.016362,-0.013303,-0.01153,0.001499,-0.00446,0.029038,-0.001764,0.002254,0.004042,-0.00076,-0.005279,0.000625,-0.003244,0.00643,-0.012448,0.001084,-0.007185
Argentina_NorthTierradelFuego_Selknam_500BP_brother.I12367.AG:I12365.AG__AD_1210__Cov_30.24%,0.05805,-0.313799,0.122941,0.091732,-0.122484,-0.026495,-0.286713,-0.338294,-0.015339,-0.012757,-0.00747,0.005395,0.007136,0.02257,-0.008007,-0.000796,0.008996,-0.002787,-0.001634,0.006253,-0.010232,-0.003586,-0.006532,-0.003374,-0.003832
Argentina_Northwest_NorthernPuna_Cochinoca_700BP:I19253.TW__AD_1250__Cov_24.64%,0.046667,-0.317861,0.115399,0.094962,-0.126793,-0.010319,-0.304339,-0.353293,-0.00859,-0.015126,-0.008607,-0.001649,0.004608,0.024222,-0.008822,0.007558,0.014212,0.006968,0.012067,0.001876,0.009982,0.011747,-0.001109,-0.009881,-0.00491
Argentina_Northwest_NorthernPuna_Cochinoca_700BP:I34835.TW__AD_1250__Cov_96.73%,0.050082,-0.312783,0.118793,0.100776,-0.117253,-0.015339,-0.300579,-0.365062,-0.011658,-0.018406,-0.003573,-0.005245,0.003122,0.024084,-0.006243,0.004641,0.009257,-0.0019,0.004525,-0.001626,-0.000499,0.008161,0.001232,0.004217,0.001317
Argentina_Northwest_NorthernPuna_Cochinoca_700BP:I34837.TW__AD_1250__Cov_13.68%,0.047806,-0.29755,0.124827,0.097223,-0.120022,-0.009482,-0.299404,-0.372677,-0.018203,-0.020046,-0.013965,0.001649,0.001933,0.027249,0.0019,-0.000265,0.005737,-0.006588,0.004022,0.004377,-0.001872,0.018672,-0.00419,0.006989,-0.006227
Argentina_Northwest_NorthernPuna_Cochinoca_700BP:I34839.TW__AD_1250__Cov_8.16%,0.039838,-0.312783,0.12445,0.092055,-0.111405,-0.003626,-0.271907,-0.338986,-0.009204,-0.023144,0.007632,-0.003747,0.005054,0.007432,0.000407,0.005967,-0.017732,-0.006841,-0.001131,-0.01088,-0.00025,0.000742,0.002095,-0.010363,0.006586
Argentina_Northwest_NorthernPuna_Cochinoca_700BP:I36288.TW__AD_1250__Cov_20.17%,0.040976,-0.317861,0.126335,0.099807,-0.111405,-0.016455,-0.301754,-0.355139,-0.007772,-0.010934,0.008931,0.001499,-0.00223,0.02835,-0.005836,-0.003713,0.007953,-0.004181,0.012821,0.010255,0.013351,0.014096,0.005053,-0.007712,-0.008023
Argentina_Northwest_PrePuna_600BP:I19261.TW__AD_1350__Cov_68.20%,0.053497,-0.312783,0.115022,0.091409,-0.118176,-0.020917,-0.299404,-0.362754,-0.012271,-0.011481,0.002761,-0.007044,0.004311,0.025323,-0.004614,0.004243,0.004824,0.000633,-0.005656,-0.002626,-0.000749,0.006554,0.00456,0.000723,-0.008981
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP:ARG_22645__AD_750__Cov_10.18%,0.052359,-0.311768,0.112759,0.094639,-0.122792,-0.0251,-0.300579,-0.355831,-0.011453,-0.021139,0.009094,-0.002548,0.004757,0.022157,-0.006379,0.008486,0.007432,-0.006714,0.011313,0.008879,-0.004617,0.018919,0.003944,0.006627,-0.011496
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP:ARG_22647__AD_750__Cov_54.52%,0.054635,-0.309736,0.121056,0.09367,-0.118484,-0.014502,-0.299404,-0.356985,-0.007363,-0.024237,-0.001786,0.000899,-0.002676,0.021469,0.000679,0.00411,0.004694,-0.005701,0.003771,0.004377,-0.000624,0.012613,-0.010969,-0.005543,-0.005149
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP:ARG_22664_66__AD_750__Cov_45.84%,0.047806,-0.30669,0.116153,0.099161,-0.120638,-0.018965,-0.303399,-0.373138,-0.012271,-0.021504,-0.000974,0.003447,0.000149,0.022432,0.001629,0.002387,0.01004,-0.002407,0.001634,-0.000375,0.009109,0.005317,0.000493,-0.017713,-0.000359
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP:I12758.AG__AD_750__Cov_62.03%,0.054635,-0.317861,0.125204,0.085272,-0.120638,-0.017012,-0.295408,-0.353754,-0.005931,-0.020228,-0.004222,0.00015,0.000149,0.028488,-0.004614,0.004773,0.004172,-0.001394,-0.000628,0.00075,0.000374,0.002968,-0.000739,-0.004097,-0.003233
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP_1D_rel_of_I12759:I12763.AG__AD_750__Cov_26.36%,0.05122,-0.313799,0.122564,0.089794,-0.118484,-0.010877,-0.295643,-0.344293,-0.015339,-0.018041,-0.009256,-0.01139,0.009068,0.02202,-0.002172,0.005967,-0.005215,0.005068,0.011439,-0.00075,-0.007612,-0.00272,-0.0053,-0.006748,0.005748
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP_2D_or_more_rel_of_I12758:I12759.AG__AD_750__Cov_34.27%,0.048944,-0.318876,0.117285,0.093993,-0.124639,-0.013945,-0.303399,-0.35537,-0.005522,-0.017859,-0.008769,0.001349,-0.000595,0.028488,0.004479,0.002519,-0.003912,-0.000887,0.003897,-0.007629,0.001123,0.006925,-0.005916,0.004097,-0.006826
Argentina_Northwest_SouthernPuna_Antofagasta_1200BP_2D_rel_of_ARG_22647:ARG_22640__AD_750__Cov_27.02%,0.052359,-0.317861,0.125581,0.088179,-0.127716,-0.018965,-0.297523,-0.346832,-0.00634,-0.022051,-0.001299,-0.004796,0.008028,0.027112,-0.006107,0.001061,0.004433,-0.002914,-0.008045,-0.003502,0.007237,0.010387,-0.003451,0.00253,0.00455
Argentina_Northwest_SubandeanValleys_Ambato_1200BP:I34833.TW__AD_750__Cov_39.22%,0.050082,-0.312783,0.112759,0.094962,-0.126793,-0.018686,-0.297288,-0.3646,-0.016566,-0.016948,0.012342,-0.01124,0.005649,0.020643,-0.002172,0.010607,0.005346,0.011275,0.011061,0.00025,0.00025,0.005564,-0.001109,-0.007471,-0.004311
Argentina_Northwest_SubandeanValleys_Belen_700BP:I12744.AG__AD_1250__Cov_33.93%,0.060326,-0.312783,0.119924,0.104653,-0.124023,-0.018407,-0.287653,-0.347755,-0.018203,-0.016766,-0.002436,-0.001049,0.00669,0.028626,-0.009365,-0.008221,-0.005085,0.002914,-0.004902,-0.002376,0.000749,0.00779,0.007765,-0.003494,0.000958
Argentina_Northwest_SubandeanValleys_Belen_700BP:I39328.TW__AD_1250__Cov_9.96%,0.062603,-0.304659,0.11917,0.099484,-0.111098,-0.001952,-0.299874,-0.360447,-0.029042,-0.018224,-0.001949,0.008393,0.00223,0.018854,0.0057,0.009149,0.01695,-0.004941,0.011061,0.01063,0.009982,-0.00136,0.007025,0.006386,0.010538
