Armenia_Aghitu_H:AG3015__BC_250__Cov_10.58%,0.118376,0.136081,-0.039598,-0.037468,-0.014464,-0.003068,0.000705,-0.01223,-0.01718,0.001822,-0.012666,0.008992,-0.009366,-0.002615,0.006922,-0.008486,-0.008345,0.007981,-0.004525,-0.025012,0.004243,0.0115,-0.016762,-0.003976,0.008263
Armenia_Aghitu_H:AG3016__BC_250__Cov_52.71%,0.110408,0.126941,-0.05506,-0.036499,-0.044008,0.000558,0.00423,-0.006231,-0.043973,-0.009659,0.006333,0.001049,-0.007879,0.003165,0.009772,-0.002121,-0.004433,-0.002407,0.004651,-0.007003,0.004991,0.004575,-0.002711,0.004699,0.010418
Armenia_Aghitu_H:AG3019__BC_250__Cov_42.21%,0.10927,0.12491,-0.042992,-0.0323,-0.032314,-0.009203,0.002585,0.002538,-0.032928,-0.019499,0.001299,0.001049,-0.008176,-0.001651,-0.004343,-0.015115,-0.012778,0.000633,0.004274,-0.004752,0.004742,-0.01014,-0.004683,-0.005543,0.002634
Armenia_Aghitu_H:AG3020__BC_250__Cov_43.19%,0.101303,0.127957,-0.045632,-0.031008,-0.029236,-0.008088,0.001175,-0.005307,-0.028633,-0.022415,0.006008,0.005995,-0.002973,0.003578,0.005293,-0.005967,-0.017732,0.003547,0.00264,-0.009505,0.013601,0.00507,-0.006409,0.008073,0.005868
Armenia_Aghitu_H:AG3021__BC_250__Cov_19.86%,0.108132,0.127957,-0.045632,-0.032623,-0.036314,0.002231,0.00141,0.001615,-0.030679,-0.021504,0.011205,-0.003897,-0.003717,0.006193,0.002307,-0.00769,-0.009518,-0.002534,0.000628,-0.013882,0.009109,0.002226,0.010353,-0.009399,-0.006466
Armenia_Aghitu_H:AG3022__BC_250__Cov_17.90%,0.10927,0.125926,-0.047517,-0.03553,-0.022773,-0.004462,0.012221,-0.005307,-0.036814,-0.014214,0.008119,0.010191,-0.000446,-0.009771,0.004343,-0.009016,-0.000652,0.009502,0.006536,-0.007879,-0.004742,0.006677,0.01405,0.007832,-0.004071
Armenia_Aghitu_H:AG3023-AG3026-AG3027__BC_250__Cov_41.11%,0.103579,0.12491,-0.04978,-0.019703,-0.033852,-0.001673,0,-0.006923,-0.035587,-0.027882,0.007795,-0.004496,-0.000149,-0.000138,0.007872,0.000928,-0.02034,0.002534,0.007039,0.005127,0,-0.000618,-0.007272,-0.005543,-0.005987
Armenia_Aghitu_H:AG3024-AG3044__BC_250__Cov_57.50%,0.100164,0.141159,-0.052797,-0.050065,-0.038776,-0.010319,0.002585,-0.003231,-0.032724,-0.010205,-0.000974,0.002398,0.000743,0.005643,0.003393,-0.00411,-0.01356,-0.001647,0.005279,-0.002501,0.006988,0.009398,0.000863,-0.00012,0.002155
Armenia_Aghitu_H:AG3029__BC_250__Cov_35.13%,0.106994,0.137096,-0.035826,-0.042959,-0.020619,-0.003626,0.00141,-0.009461,-0.032519,-0.013121,0.002436,0.001349,0.000892,0.003165,-0.000679,-0.018032,-0.010691,0.004434,0.000377,-0.002501,0.005366,0.000618,-0.005053,-0.004217,0.008502
Armenia_Aghitu_H:AG3030__BC_250__Cov_41.13%,0.108132,0.120848,-0.04978,-0.027455,-0.03693,-0.007809,0.000705,-0.010153,-0.039064,-0.025695,0.003735,0.006744,-0.006541,0.002064,-0.005836,0.004508,0.002086,0.007855,-0.003645,0.004002,0.004617,-0.006554,-0.0053,-0.008917,0.001676
Armenia_Aghitu_H:AG3034__BC_250__Cov_50.86%,0.106994,0.155376,-0.054682,-0.071383,-0.018157,-0.017849,-0.006345,-0.004154,-0.021475,0.002005,0.003085,0.001798,-0.009514,0.011973,-0.007193,-0.009546,-0.007693,0.000507,0,-0.004002,-0.002246,0.007296,-0.00493,-0.005784,0.006706
Armenia_Aghitu_H:AG3035__BC_250__Cov_42.02%,0.111547,0.138112,-0.045632,-0.048773,-0.032006,-0.015339,0.008695,0.006,-0.042336,-0.004374,0.000325,0.005245,-0.005798,0.000138,0,0.003978,0.002477,-0.002914,0.007039,-0.003752,-0.001248,0.004204,-0.002958,0.005181,-0.005868
Armenia_Aghitu_H:AG3037__BC_250__Cov_62.87%,0.108132,0.131003,-0.047517,-0.043282,-0.028005,-0.010598,0.00094,-0.000462,-0.044382,-0.015672,0.001624,-0.001798,0.001338,0.001927,0.002443,-0.020286,-0.008605,0.003927,0.00264,-0.008879,0.00549,0.004822,-0.006779,-0.003735,0.000958
Armenia_Aghitu_H:AG3039-AG3041__BC_250__Cov_74.31%,0.103579,0.127957,-0.041106,-0.026486,-0.031083,-0.010319,0.00705,-0.003231,-0.034155,-0.013303,0,-0.004796,-0.007879,-0.000138,0.007057,-0.002784,-0.01708,0.002154,-0.000503,-0.008129,0.000125,0.008656,-0.006532,-0.010965,-0.002275
Armenia_Aghitu_H:AG3040__BC_250__Cov_18.14%,0.095611,0.13405,-0.056191,-0.044574,-0.030159,-0.001394,0.00376,-0.006923,-0.034565,-0.014943,-0.001299,0.006145,-0.000149,0.003578,-0.006922,0.004243,0.01004,-0.005828,0.005405,-0.006128,0.001996,0.004699,0.006902,0.002169,-0.005508
Armenia_Aghitu_H:AG3048__BC_250__Cov_61.35%,0.101303,0.125926,-0.047894,-0.042636,-0.024312,-0.011156,0.008225,-0.010846,-0.025975,-0.021504,0.008769,0.0003,-0.004162,-0.007569,-0.000543,0.012066,0.018515,-0.001267,-0.000754,0.001626,0.009982,0.006059,-0.003328,-0.003253,-0.001437
Armenia_BagheriTchala_EIA.AG:I14066.AG__BC_925__Cov_65.60%,0.108132,0.128972,-0.039975,-0.013566,-0.033545,0.001673,0.00893,-0.009923,-0.0452,-0.034989,-0.001949,0.005995,-0.006987,-0.007432,0.014794,-0.005304,0.002477,-0.001647,-0.004274,0.005127,0.004492,0.000989,0.006532,-0.00253,0.000479
Armenia_BagheriTchala_EIA.AG:I14588.AG__BC_975__Cov_67.47%,0.108132,0.122879,-0.045254,-0.017119,-0.033237,-0.006693,0.00047,-0.005307,-0.045404,-0.021504,-0.005359,0.004946,-0.01442,-0.003853,0.0038,-0.001591,0.004433,-0.000887,-0.001006,-0.0005,0.004617,0.004204,-0.002218,-0.003735,-0.002036
Armenia_BagheriTchala_EIA.AG:I14601.AG__BC_975__Cov_68.37%,0.100164,0.136081,-0.043369,-0.020349,-0.037853,0.003904,0.00893,0.000692,-0.046631,-0.02606,0.003573,0.004046,-0.00669,0.002202,0.000679,-0.019093,-0.014603,0.003167,0.000628,-0.007128,0.009982,-0.008161,-0.002835,-0.003735,-0.001437
Armenia_BagheriTchala_EIA.AG:I14602.AG__BC_975__Cov_67.39%,0.103579,0.126941,-0.039598,-0.024871,-0.039392,-0.00251,0.010105,-0.002538,-0.057062,-0.030069,0.007145,0.009891,-0.013379,0.008257,0.011265,-0.01432,-0.014864,0.006841,0.001006,-0.00025,0.005615,-0.001113,0.010846,0.000361,-0.00479
Armenia_BagheriTchala_EIA.AG:I14603.AG__BC_927__Cov_76.01%,0.112685,0.125926,-0.041483,-0.020026,-0.029236,0.001394,0.010105,-0.003,-0.048268,-0.019681,-0.001299,0.004646,-0.006541,-0.004404,0.002036,-0.006364,0.002477,0.005068,0.001508,0.001501,0.010357,-0.004575,0.002095,-0.005904,0.003473
Armenia_BagheriTchala_EIA.AG:I14606.AG__BC_975__Cov_39.53%,0.101303,0.122879,-0.052797,-0.016473,-0.033545,-0.004183,0.003995,0.002077,-0.049904,-0.0277,-0.00341,0.000749,-0.007136,-0.006193,0.009229,-0.005569,0.012647,0.003547,0.001885,0.004502,0.000624,0.006801,0.002588,-0.005061,-0.008263
Armenia_BagheriTchala_EIA.AG:I14618.AG__BC_1036__Cov_70.63%,0.106994,0.125926,-0.030547,-0.017442,-0.030159,-0.002789,0.013161,-0.006,-0.052358,-0.024055,-0.000812,0.003597,-0.012042,-0.000826,0.004614,-0.005038,0.007171,0.004054,0.000754,-0.000125,0.009109,-0.000124,0.002342,0.003976,-0.002036
